index,날짜,번호,앨범번호,앨범이름,가수,노래제목,장르,좋아요,태그
30220102,20210706,30220102,10033982,핑크퐁 자동차 동요,핑크퐁,경찰차,어린이/태교,"2,827",#동요모음 #핑크퐁 #동요
30220273,20210706,30220273,10034000,핑크퐁 자장가,핑크퐁,작은별,어린이/태교,"1,930",#동요 #아기상어 #아이들 #핑크퐁
30220279,20210706,30220279,10034000,핑크퐁 자장가,핑크퐁,나비야,어린이/태교,"1,216",#동요 #아기상어 #아이들 #핑크퐁
30220319,20210706,30220319,10034003,핑크퐁 동물동요,핑크퐁,상어 가족,어린이/태교,"32,397",#수능 #숨듣명 #노동요 #수능금지곡
30220320,20210706,30220320,10034003,핑크퐁 동물동요,핑크퐁,펭귄 댄스,어린이/태교,"3,768",#동요모음 #핑크퐁 #동요
30220322,20210706,30220322,10034003,핑크퐁 동물동요,핑크퐁,동물의 왕 사자,어린이/태교,"3,106",#동요모음 #핑크퐁 #동요
30224064,20210706,30224064,10034539,Scared To Be Lonely,"Dua Lipa , Martin Garrix",Scared To Be Lonely,일렉트로니카,"33,982",#매장음악 #트렌디 #드라이브 #흥폭발
30226383,20210706,30226383,10034893,Your name. (너의 이름은.) (deluxe edition / Original Motion Picture Sound Track),RADWIMPS (래드윔프스),Sparkle (movie ver.),"애니메이션/웹툰, J-POP","8,056",#애니메이션 #골든브라더스 #일본 #기분전환
30227238,20210706,30227238,10035055,Evolve,Imagine Dragons,Believer,"POP, 록/메탈","186,111",#아침 #활력 #좋아요10만 #회상
30228586,20210706,30228586,10035314,하루가 지나면,새벽시간,하루가 지나면,뉴에이지,541,#공부 #집중 #독서
30230986,20210706,30230986,10035799,우리집을 못 찾겠군요,매드클라운,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),인디음악,"97,179",#이별 #노래추천 #그리움 #잔잔
30232719,20210706,30232719,10036099,Every DAY6 February,DAY6 (데이식스),예뻤어,록/메탈,"159,288",#좋아요10만 #노래추천 #잔잔 #회상
30233059,20210706,30233059,10036170,Body Like A Back Road,Sam Hunt,Body Like A Back Road,포크/블루스/컨트리,"9,702",#팝 #카페 #감성 #팝송
30233862,20210706,30233862,10036254,힐링국악,가야금 트리오,Pachelbel : Canon In D Major (파헬벨 : 캐논 변주곡 라장조),국악,362,#민요 #크로스오버 #국악
30244931,20210706,30244931,10037969,YOU NEVER WALK ALONE,방탄소년단,봄날,랩/힙합,"541,611",#하트시그널 #이별 #그리움 #하트시그널BGM
30254391,20210706,30254391,10039145,어노인팅 12집,어노인팅,온 땅의 주인 (Who Am I),CCM,"14,614",#찬양 #CCM #CCM탑백
30259938,20210706,30259938,10039897,It Ain't Me,"Kygo , Selena Gomez",It Ain't Me,일렉트로니카,"29,270",#팝송 #드라이브 #음색 #흥폭발
30260502,20210706,30260502,10039982,니가 보고싶은 밤,윤딴딴,니가 보고싶은 밤,"인디음악, 포크/블루스","121,195",#이별 #좋아요10만 #그리움 #회상
30266106,20210706,30266106,10040810,Future,Future,Mask Off,랩/힙합,"13,150",#클럽 #힙합 #랩 #운동
30271730,20210706,30271730,10031250,Memories...Do Not Open,"The Chainsmokers , Coldplay",Something Just Like This,일렉트로니카,"167,358",#매장음악 #카페 #감성 #팝송
30272722,20210706,30272722,10041642,Happy Now,"Alessia Cara , Zedd",Stay,일렉트로니카,"140,161",#팝송 #좋아요10만 #음색 #회상
30273566,20210706,30273566,10041723,헬로카봇 시즌5 엔딩,안녕,헬로 헬로 (헬로카봇 시즌5 엔딩),어린이/태교,"5,469",#동요 #동요모음 #만화주제가 #아이들이좋아하는
30276635,20210706,30276635,10042193,오늘도 그대만,T.P RETRO (타디스 프로젝트舊),오늘도 그대만 (Feat. 정동원),인디음악,"95,590",#추억 #이별 #그리움 #감성
30279138,20210706,30279138,10042493,Funk Wav Bounces Vol.1,Calvin Harris,Slide (Feat. Frank Ocean & Migos),일렉트로니카,"60,422",#하트시그널 #zoodasa #주다사 #하트시그널BGM
30281668,20210706,30281668,10042779,American Teen,Khalid,Young Dumb & Broke,R&B/Soul,"33,854",#매력적인 #노래추천 #남자보컬 #잔잔
30285465,20210706,30285465,10043317,핑크퐁 상어가족 스페셜,핑크퐁,상어가족,어린이/태교,"6,723",#엔나나 #동요 #아이들 #엔시티의나잇나잇
30286497,20210706,30286497,10043491,봄소리,모아캣 (MOACAT),봄소리,뉴에이지,903,#공부 #집중 #독서
30287019,20210706,30287019,10043575,Rollin',브레이브걸스,롤린 (Rollin'),댄스,"280,743",#추억 #걸그룹 #기분전환 #발라드
30290580,20210706,30290580,10044071,FINE,적재,별 보러 가자,"인디음악, 록/메탈","123,947",#사랑 #달달 #인디음악 #cksraum
30291597,20210706,30291597,10044260,한國男자,이희문&프렐류드,난봉가,국악,343,#민요 #국악 #국악탑백
30291601,20210706,30291601,10044260,한國男자,이희문&프렐류드,청춘가,국악,427,#국악 #도움 #국악음악 #국악탑백
30291604,20210706,30291604,10044260,한國男자,이희문&프렐류드,창부타령,국악,158,#민요 #국악 #국악탑백
30293345,20210706,30293345,10044598,We Are X Soundtrack,X-Japan,Tears,"국외영화, J-POP","7,759",#추억 #노래방 #발라드
30299276,20210706,30299276,10045344,역적 : 백성을 훔친 도적 OST Part.5,안예은,상사화,OST,"50,789",#OST #ost탑백 #미스터트롯 #임영웅
30305179,20210706,30305179,10046270,Symphony (Feat. Zara Larsson),Clean Bandit,Symphony (Feat. Zara Larsson),일렉트로니카,"73,810",#힙한 #팝송 #편집샵 #음색
30314520,20210706,30314520,10047865,마음을 치유하는 피아노 연주 Vol. 1,마음치유,꿈속에서 본 너 (패드소리),뉴에이지,187,#독서 #공부 #집중
30314784,20210706,30314784,10047890,밤편지,아이유,밤편지,발라드,"417,910",#이별 #새벽 #밤 #그리움
30334215,20210706,30334215,10050653,Love Never Fails (Live),제이어스,Love Never Fails (부제 : 여호와께 돌아가자) (Live),CCM,"10,361",#ccm모음 #CCM탑백 #CCM #익숙한
30337906,20210706,30337906,10051191,DAMN.,Kendrick Lamar,HUMBLE.,랩/힙합,"39,035",#힙합 #랩 #외국힙합 #외힙
30341745,20210706,30341745,10051659,FATE NUMBER FOR,WINNER,REALLY REALLY,댄스,"243,179",#좋아요10만 #윤식당 #여행 #회상
30349593,20210706,30349593,10052968,사랑이 잘,아이유,사랑이 잘 (With 오혁),R&B/Soul,"209,114",#이별 #노래추천 #그리움 #잔잔
30351579,20210706,30351579,10053122,공간,정은지,너란 봄 (Feat. 하림),포크/블루스,"55,003",#사랑 #벚꽃 #봄
30352675,20210706,30352675,10053315,Jworship 4 (일본에 부어주신 찬양의 기름부음),Jworship,꽃들도 (花も) (Feat. 한재호),CCM,"9,588",#찬양 #CCM #CCM탑백
30353352,20210706,30353352,10053421,보다 더 쉽고 편한 미사곡,김성훈,주님의 기도,종교음악,254,#종교음악 #휴식 #가톨릭음악 #기분전환
30367325,20210706,30367325,10041567,The Search for Everything,John Mayer,You're Gonna Live Forever in Me,록/메탈,"18,690",#하트시그널 #감성 #하트시그널BGM #팝송
30367365,20210706,30367365,10055259,BLUE MOON,"효린 , 창모 (CHANGMO)",BLUE MOON (Prod. GroovyRoom),댄스,"170,360",#매장음악 #좋아요10만 #트렌디 #회상
30378156,20210706,30378156,10056666,Palette,아이유,팔레트 (Feat. G-DRAGON),R&B/Soul,"263,211",#좋아요10만 #노래추천 #잔잔 #회상
30378582,20210706,30378582,10056693,DEAR : X,1415,선을 그어 주던가,포크/블루스,"54,052",#비오는날 #노래추천 #비 #잔잔
30380953,20210706,30380953,2689280,Illuminate (Deluxe),Shawn Mendes,There's Nothing Holdin' Me Back,POP,"174,230",#매장음악 #좋아요10만 #트렌디 #회상
30380968,20210706,30380968,10057083,Voicenotes,Charlie Puth,Attention,POP,"171,873",#좋아요10만 #가사를읽다 #믿듣선 #회상
30381221,20210706,30381221,10057119,물감,문문 (MoonMoon),물감,포크/블루스,"69,214",#감성힙합 #노래추천 #유니크한 #잔잔
30383949,20210706,30383949,10057570,23,혁오 (HYUKOH),TOMBOY,"인디음악, 록/메탈","180,313",#이별 #인디음악 #비오는날 #cksraum
30390043,20210706,30390043,10058596,뽀로로와 노래해요 3기,뽀로로,슈퍼영웅 뽀로로,어린이/태교,"2,305",#아이들 #설날 #동요
30390068,20210706,30390068,10058598,WINE,SURAN (수란),오늘 취하면 (Feat. 창모) (Prod. SUGA),R&B/Soul,"219,345",#이별 #카페 #그리움
30390616,20210706,30390616,10058671,Cafe Date,7PLUS,Cafe Date,재즈,"2,652",#분위기 #라운지 #새벽감성 #재즈
30393293,20210706,30393293,10035055,Evolve,Imagine Dragons,Thunder,"POP, 록/메탈","148,973",#매장음악 #좋아요10만 #드라이브 #회상
30393305,20210706,30393305,10055253,Everybody,Logic,1-800-273-8255 (Feat. Alessia Cara & Khalid),랩/힙합,"47,776",#zoodasa #주다사 #노래추천 #잔잔
30395919,20210706,30395919,10038376,Grateful,DJ Khaled,"I'm The One (Feat. Justin Bieber, Quavo, Chance The Rapper & Lil Wayne)",랩/힙합,"112,268",#클럽 #드라이브 #운동 #흥폭발
30398801,20210706,30398801,10010485,We Could Go Back,Jonas Blue,Mama (Feat. William Singe),일렉트로니카,"41,782",#팝송 #헬스 #운동 #음색
30398863,20210706,30398863,10059868,Rolex,Ayo & Teo,Rolex,랩/힙합,"33,667",#클럽 #외국힙합 #운동 #외힙
30400424,20210706,30400424,10060177,뽀로로 인기동요 2,뽀로로,반짝반짝 작은 별,어린이/태교,"1,168",#아기동요 #타요 #뽀로로
30400443,20210706,30400443,10060181,뽀로로 인기동요 1,뽀로로,거미가 줄을 타고 올라갑니다,어린이/태교,990,#동요 #아기동요 #뽀로로 #설날
30400499,20210706,30400499,10060192,뽀로로 인기동요 5,뽀로로,곰세마리,어린이/태교,968,#아기동요 #뽀로로 #동요
30409910,20210706,30409910,10061657,Daydream,Aimer,Kataomoi,J-POP,"7,233",#여름 #애니 #JPOP
30410147,20210706,30410147,10061700,Loser / Number Nine,Yonezu Kenshi,Loser,J-POP,"3,633",#아이돌 #일본음악 #JPOP
30413167,20210706,30413167,10062141,은혜와 감동을 주는 명곡찬양 복음성가 CCM베스트.1,예수사랑,하나님은 너를 지키시는 자,CCM,"1,020",#ccm모음 #CCM탑백 #CCM #익숙한
30414090,20210706,30414090,10062351,군주 - 가면의 주인 OST Part.2,볼빨간사춘기,처음부터 너와 나,OST,"153,383",#노래방 #회상 #좋아요10만 #발라드
30414229,20210706,30414229,10062379,f l o w e r,이루마,f l o w e r,뉴에이지,"5,345",#뉴에이지 #공부 #힐링 #독서
30422814,20210706,30422814,10063730,love,DEAN,love (Feat. Syd),R&B/Soul,"45,887",#감각적인 #카페 #느낌있는
30436597,20210706,30436597,10065719,There For You,"Troye Sivan , Martin Garrix",There For You,일렉트로니카,"70,866",#클럽 #드라이브 #운동 #흥폭발
30436781,20210706,30436781,10065746,Call Me,Neiked,Call Me (Feat. MIMI),일렉트로니카,"7,537",#팝송 #매장음악 #트렌디 #음색
30444666,20210706,30444666,10066921,TEAM BABY,검정치마,나랑 아니면,"인디음악, 록/메탈","90,890",#인디음악 #cksraum #감성 #팝송
30453365,20210706,30453365,10068296,하_나,그_냥,너의 밤은 어때,포크/블루스,"46,719",#이별 #새벽 #밤 #그리움
30461396,20210706,30461396,10069644,권지용,G-DRAGON,"무제(無題) (Untitled, 2014)",R&B/Soul,"219,756",#비오는날 #이별 #그리움
30463973,20210706,30463973,10070056,2U (Feat. Justin Bieber),David Guetta,2U (Feat. Justin Bieber),일렉트로니카,"34,468",#팝송 #매장음악 #트렌디 #음색
30468654,20210706,30468654,10070846,남이 될 수 있을까,"볼빨간사춘기 , 스무살",남이 될 수 있을까,"인디음악, 포크/블루스","182,888",#비오는날 #이별 #그리움
30473977,20210706,30473977,10035055,Evolve,Imagine Dragons,Walking The Wire,록/메탈,"41,633",#광고음악 #ENFP #흥겨움 #Pop
30477713,20210706,30477713,10042493,Funk Wav Bounces Vol.1,Calvin Harris,"Feels (Feat. Pharrell Williams, Katy Perry & Big Sean)",일렉트로니카,"93,422",#클럽 #zoodasa #주다사 #운동
30481578,20210706,30481578,10072696,마지막처럼,BLACKPINK,마지막처럼,댄스,"217,013",#걸그룹 #좋아요10만 #기분전환 #회상
30486509,20210706,30486509,10073513,LISTEN 010 좋니,윤종신,좋니,발라드,"342,172",#이별 #노래추천 #그리움 #잔잔
30492276,20210706,30492276,10074454,/// (너 먹구름 비),헤이즈 (Heize),널 너무 모르고,랩/힙합,"160,884",#이별 #노래추천 #그리움 #잔잔
30492279,20210706,30492279,10074454,/// (너 먹구름 비),헤이즈 (Heize),비도 오고 그래서 (Feat. 신용재),R&B/Soul,"280,276",#이별 #비오는날 #그리움 #비
30495710,20210706,30495710,10074952,유치원 선생님이 뽑은 최신 인기 유아동요,,그대로 멈춰라 ('뽀로로와 노래해요' 삽입곡),어린이/태교,415,#동요 #아이들 #뽀로로 #타요
30495718,20210706,30495718,10074952,유치원 선생님이 뽑은 최신 인기 유아동요,,수박파티 (여름 애창동요),어린이/태교,54,
30511114,20210706,30511114,10077680,생각이 깊어지는 밤,피아노 모먼트,생각이 깊어지는 밤,뉴에이지,808,#독서 #공부 #집중
30512671,20210706,30512671,10077879,The Red Summer - Summer Mini Album,Red Velvet (레드벨벳),빨간 맛 (Red Flavor),댄스,"235,272",#걸그룹 #좋아요10만 #기분전환 #회상
30513105,20210706,30513105,10077943,"3집 Come, Holy Spirit",한국가톨릭젊은이성령쇄신연합,아무것도 걱정마라,종교음악,164,#종교음악 #가톨릭음악 #가톨릭 #천주교
30514366,20210706,30514366,10078176,Moonlight,멜로망스,선물,"발라드, 인디음악","309,390",#좋아요10만 #노래추천 #잔잔 #회상
30521414,20210706,30521414,10079350,Rich Love,"OneRepublic , Seeb",Rich Love,록/메탈,"16,173",#드라이브 #기분전환 #기분업
30536432,20210706,30536432,10081477,연애플레이리스트2 OST Part.2,폴킴,있잖아,OST,"102,051",#사랑 #달달 #인디음악 #cksraum
30539517,20210706,30539517,10081854,심경(心經) 1집,안치행,힙합 반야심경,종교음악,415,#불교음악 #종교
30550293,20210706,30550293,10083276,'Be One' - Buzz The 1st Mini Album,버즈,사랑하지 않은 것처럼,록/메탈,"129,271",#이별 #좋아요10만 #그리움 #회상
30551134,20210706,30551134,10083403,핑크퐁 수동요,핑크퐁,아기 돼지 삼 형제,어린이/태교,602,#아기상어 #동요 #핑크퐁 #인기동요
30561143,20210706,30561143,10084781,Cigarettes After Sex,Cigarettes After Sex,K.,록/메탈,"37,983",#감성 #좋은노래 #팝송
30561146,20210706,30561146,10084781,Cigarettes After Sex,Cigarettes After Sex,Apocalypse,록/메탈,"22,366",#좋은노래 #몽환 #밤 #감성
30561148,20210706,30561148,10084781,Cigarettes After Sex,Cigarettes After Sex,Sweet,록/메탈,"20,160",#하트시그널 #감성 #하트시그널BGM #팝송
30561645,20210706,30561645,10084928,君はロックを聽かない / Kimiwa Rock Wo Kikanai (너는 록을 듣지 않아),Aimyon,君はロックを聽かない / Kimiwa Rock Wo Kikanai (너는 록을 듣지 않아),J-POP,"5,887",#여행 #JPOP #산책
30567963,20210706,30567963,10085877,Camila,Camila Cabello,Havana (Feat. Young Thug),POP,"190,827",#클럽 #드라이브 #운동 #흥폭발
30574916,20210706,30574916,10087090,Mabelle,Seth Ennis,Look At You,포크/블루스/컨트리,"4,795",#팝 #카페
30575234,20210706,30575234,10087129,AVICI (01),Avicii,Lonely Together (Feat. Rita Ora),일렉트로니카,"33,016",#감성 #음색 #팝송
30575236,20210706,30575236,10087129,AVICI (01),"Sandro Cavazza , Avicii",Without You,일렉트로니카,"15,243",#아침 #활력 #기분업 #드라이브
30581474,20210706,30581474,10088063,바람이 솔솔 부는 날,아이윌,바람이 솔솔 부는 날,뉴에이지,377,#독서 #공부 #집중
30588360,20210706,30588360,10089158,어노인팅 예배캠프 2017,어노인팅,오늘 이 곳에 계신 성령님,CCM,"7,105",#찬양 #CCM #CCM탑백
30602050,20210706,30602050,10091476,악단광칠,악단광칠,영정거리,국악,640,#힙한 #국악 #퓨전국악 #국악탑백
30607447,20210706,30607447,10092319,고맙소,조항조,고맙소,트로트,"6,833",#미스터트롯 #성인음악탑백 #트로트
30611679,20210706,30611679,10093077,4.0,10CM,pet,"인디음악, 포크/블루스","67,928",#사랑 #달달하게 #연애 #이어폰_나눠끼고
30611680,20210706,30611680,10093077,4.0,10CM,폰서트,"인디음악, 포크/블루스","174,177",#사랑 #달달 #노래추천 #잔잔
30613202,20210706,30613202,10093389,시차 (We Are),우원재,시차 (We Are) (Feat. 로꼬 & GRAY),랩/힙합,"299,766",#좋은노래 #노래추천 #감성 #잔잔
30616707,20210706,30616707,10093774,She,잔나비,She (Hidden Track No.V 1월 선정곡),인디음악,"87,321",#사랑 #달달 #감성 #팝송
30620434,20210706,30620434,10094491,스튜디오애니메이션 피아노 콘서트,,언제나 몇 번이라도 / いつも何度でも (센과 치히로의 행방불명 OST),뉴에이지,"2,170",#지브리스튜디오 #뉴에이지탑백 #뉴에이지 #마블
30620927,20210706,30620927,10094550,"영화, 드라마, CF속 감동을 주던 클래식 OST",,쇼팽 연습곡10-5번 흑건 (영화 '말할 수 없는 비밀' OST),클래식,681,#일할때 #영화 #노동요 #피아노커버
30620928,20210706,30620928,10094550,"영화, 드라마, CF속 감동을 주던 클래식 OST",,"캐논 변주곡 (영화 '엽기적인 그녀', '클래식' OST)",클래식,896,#일할때 #드라마ost #노동요 #인생드라마
30633025,20210706,30633025,10096328,beerbongs & bentleys,Post Malone,rockstar (Feat. 21 Savage),랩/힙합,"41,070",#힙합 #랩 #외국힙합 #외힙
