,날짜,번호,앨범번호,앨범이름,가수,노래제목,장르,좋아요,태그
0,20210706,2202565,590452,사랑의 배터리,홍진영,사랑의 배터리,트로트,"28,613",#인기순위 #일간순위 #트로트
0,20210706,30178925,10027404,뭣이 중헌디,임영웅,뭣이 중헌디,트로트,"39,119",#인기순위 #일간순위 #트로트
0,20210706,33606507,10633915,사랑의 콜센타 PART60,이찬원,너를 사랑하고도,트로트,"3,373",#인기순위 #일간순위 #트로트
0,20210706,32457748,10402513,내일은 미스터트롯 결승전 베스트,김희재,나는 남자다,트로트,"9,830",#인기순위 #일간순위 #트로트
0,20210706,30875931,10136107,New Freestyle (40주년 기념앨범),나훈아,사내,트로트,"6,778",#인기순위 #일간순위 #트로트
0,20210706,32457747,10402513,내일은 미스터트롯 결승전 베스트,장민호,역쩐인생:가난한 남자,트로트,"11,334",#인기순위 #일간순위 #트로트
0,20210706,33481717,10607897,사는 맛,양지은,사는 맛 (Prod. 조영수),트로트,"5,074",#인기순위 #일간순위 #트로트
0,20210706,33263020,10559917,내일은 미스트롯2 메들리 팀미션 에이스전,홍지윤,배 띄워라 (송소희 Ver.),트로트,"3,433",#인기순위 #일간순위 #트로트
0,20210706,31773569,10280596,미스트롯 FINAL STAGE,송가인,무명배우,트로트,"18,386",#인기순위 #일간순위 #트로트
0,20210706,33043449,10514389,사랑의 콜센타 PART30,이찬원,미운 사내,트로트,"6,023",#인기순위 #일간순위 #트로트
0,20210706,844268,302749,짠짜라,장윤정,꽃,트로트,"11,531",#인기순위 #일간순위 #트로트
0,20210706,7953693,2653536,"부탁해요, 엄마 OST Part.3",홍진영,사랑이 좋아,트로트,"23,046",#인기순위 #일간순위 #트로트
0,20210706,33226408,10551497,내일은 미스트롯2 데스매치 PART2,양지은,빙빙빙,트로트,"2,817",#인기순위 #일간순위 #트로트
0,20210706,33452008,10601934,사랑의 콜센타 PART53,임영웅,내 마음 별과 같이,트로트,"18,346",#인기순위 #일간순위 #트로트
0,20210706,33160876,10538997,내일은 미스트롯2 예선전 베스트 PART2,전유진,서울 가 살자,트로트,"3,802",#인기순위 #일간순위 #트로트
0,20210706,30876520,10136194,나훈아 - 40주년 기념 특별 기획음반 (최신 골든 히트곡 모음집),나훈아,공,트로트,"5,085",#인기순위 #일간순위 #트로트
0,20210706,30177124,10027181,장민호 1집 드라마,장민호,내 이름 아시죠,트로트,"6,616",#인기순위 #일간순위 #트로트
0,20210706,33551770,10622055,사랑의 콜센타 PART58,이찬원,사람이 꽃보다 아름다워,트로트,"3,544",#인기순위 #일간순위 #트로트
0,20210706,33284733,10563966,사랑의 콜센타 PART42,"정동원 , 임영웅",천 개의 바람이 되어,트로트,"17,955",#인기순위 #일간순위 #트로트
0,20210706,33317916,10570663,내일은 미스트롯2 결승전 작곡가미션,홍지윤,오라,트로트,"3,681",#인기순위 #일간순위 #트로트
0,20210706,33652812,10644845,사랑의 콜센타 PART62,이찬원,서울여자,트로트,"2,305",#인기순위 #일간순위 #트로트
0,20210706,3894276,2148596,오래된 노래,스탠딩 에그,오래된 노래,포크/블루스,"229,868",#인기순위 #일간순위 #포크/블루스
0,20210706,33346447,10576966,R,로제 (ROSÉ),Gone,포크/블루스,"83,701",#인기순위 #일간순위 #포크/블루스
0,20210706,30611680,10093077,4.0,10CM,폰서트,포크/블루스,"174,177",#인기순위 #일간순위 #포크/블루스
0,20210706,30657311,10100191,Red Diary Page.1,볼빨간사춘기,나의 사춘기에게,포크/블루스,"262,099",#인기순위 #일간순위 #포크/블루스
0,20210706,5466962,2290452,3.0,10CM,스토커,포크/블루스,"233,316",#인기순위 #일간순위 #포크/블루스
0,20210706,32583036,10427559,사춘기집Ⅱ 꽃 본 나비,볼빨간사춘기,나비와 고양이 (feat.백현 (BAEKHYUN)),포크/블루스,"160,042",#인기순위 #일간순위 #포크/블루스
0,20210706,9620469,2707131,Full Album RED PLANET,볼빨간사춘기,우주를 줄게,포크/블루스,"274,398",#인기순위 #일간순위 #포크/블루스
0,20210706,30181278,10027786,사춘기 하 (思春記 下),AKMU (악동뮤지션),오랜 날 오랜 밤,포크/블루스,"206,026",#인기순위 #일간순위 #포크/블루스
0,20210706,31709523,10268898,사춘기집Ⅰ 꽃기운,볼빨간사춘기,"나만, 봄",포크/블루스,"165,030",#인기순위 #일간순위 #포크/블루스
0,20210706,30163110,10024816,Full Album RED PLANET 'Hidden Track',볼빨간사춘기,좋다고 말해,포크/블루스,"211,746",#인기순위 #일간순위 #포크/블루스
0,20210706,30260502,10039982,니가 보고싶은 밤,윤딴딴,니가 보고싶은 밤,포크/블루스,"121,195",#인기순위 #일간순위 #포크/블루스
0,20210706,8124417,2676884,3.2,10CM,봄이 좋냐??,포크/블루스,"168,056",#인기순위 #일간순위 #포크/블루스
0,20210706,31709524,10268898,사춘기집Ⅰ 꽃기운,볼빨간사춘기,별 보러 갈래?,포크/블루스,"103,532",#인기순위 #일간순위 #포크/블루스
0,20210706,30657307,10100191,Red Diary Page.1,볼빨간사춘기,썸 탈꺼야,포크/블루스,"196,081",#인기순위 #일간순위 #포크/블루스
0,20210706,30636089,10096855,꽃갈피 둘,아이유,가을 아침,포크/블루스,"268,030",#인기순위 #일간순위 #포크/블루스
0,20210706,9620473,2707131,Full Album RED PLANET,볼빨간사춘기,나만 안되는 연애,포크/블루스,"196,729",#인기순위 #일간순위 #포크/블루스
0,20210706,5700639,2319008,마음,아이유,마음,포크/블루스,"193,950",#인기순위 #일간순위 #포크/블루스
0,20210706,30468654,10070846,남이 될 수 있을까,"볼빨간사춘기 , 스무살",남이 될 수 있을까,포크/블루스,"182,888",#인기순위 #일간순위 #포크/블루스
0,20210706,4583482,2249127,PLAY,AKMU (악동뮤지션),200%,포크/블루스,"145,423",#인기순위 #일간순위 #포크/블루스
0,20210706,30611679,10093077,4.0,10CM,pet,포크/블루스,"67,928",#인기순위 #일간순위 #포크/블루스
0,20210706,4583481,2249127,PLAY,AKMU (악동뮤지션),Give Love,포크/블루스,"112,434",#인기순위 #일간순위 #포크/블루스
0,20210706,3136472,1166956,1.0,10CM,사랑은 은하수 다방에서,포크/블루스,"75,522",#인기순위 #일간순위 #포크/블루스
0,20210706,30069774,10011491,SQUARE TWO,BLACKPINK,STAY,포크/블루스,"119,707",#인기순위 #일간순위 #포크/블루스
0,20210706,8194007,2683581,When I Begin,오왠 (O.WHEN),오늘,포크/블루스,"115,856",#인기순위 #일간순위 #포크/블루스
0,20210706,8155478,2680986,Half Album RED ICKLE,볼빨간사춘기,심술,포크/블루스,"141,674",#인기순위 #일간순위 #포크/블루스
0,20210706,33064133,10518635,RECONNECT,"사이먼 도미닉 , 잔나비 최정훈 , 코드 쿤스트 (CODE KUNST)",사라진 모든 것들에게(with ELLE KOREA),포크/블루스,"47,646",#인기순위 #일간순위 #포크/블루스
0,20210706,32194058,10354663,하루,적재,잘 지내,포크/블루스,"51,750",#인기순위 #일간순위 #포크/블루스
0,20210706,31263577,10196980,4.1,10CM,매트리스,포크/블루스,"94,729",#인기순위 #일간순위 #포크/블루스
0,20210706,3666573,2059186,윤일상 작곡가 21주년 기념 앨범 I'm 21,10CM,애상,포크/블루스,"78,541",#인기순위 #일간순위 #포크/블루스
0,20210706,32533738,10417938,슬기로운 의사생활 OST Part 6,곽진언,시청 앞 지하철 역에서,포크/블루스,"26,727",#인기순위 #일간순위 #포크/블루스
0,20210706,3472354,1328152,Lucky,스탠딩 에그,Little Star,포크/블루스,"126,962",#인기순위 #일간순위 #포크/블루스
0,20210706,5760115,2326937,D,BIGBANG,IF YOU,포크/블루스,"169,124",#인기순위 #일간순위 #포크/블루스
0,20210706,30657308,10100191,Red Diary Page.1,볼빨간사춘기,Blue,포크/블루스,"134,977",#인기순위 #일간순위 #포크/블루스
0,20210706,31172510,10182740,헤어지던 밤,어쿠루브,헤어지던 밤,포크/블루스,"36,255",#인기순위 #일간순위 #포크/블루스
0,20210706,9620471,2707131,Full Album RED PLANET,볼빨간사춘기,You(=I),포크/블루스,"114,257",#인기순위 #일간순위 #포크/블루스
0,20210706,1047566,311488,김광석 Best,김광석,너무 아픈 사랑은 사랑이 아니었음을,포크/블루스,"44,220",#인기순위 #일간순위 #포크/블루스
0,20210706,2939095,1023955,원모어찬스,원 모어 찬스 (one more chance),널 생각해,포크/블루스,"129,636",#인기순위 #일간순위 #포크/블루스
0,20210706,5371629,2280781,그게 뭐라고,어쿠루브,그게 뭐라고,포크/블루스,"85,473",#인기순위 #일간순위 #포크/블루스
0,20210706,30829858,10127486,#첫사랑,볼빨간사춘기,#첫사랑,포크/블루스,"119,287",#인기순위 #일간순위 #포크/블루스
0,20210706,33055516,10517054,2006,적재,"반짝 빛나던, 나의 2006년",포크/블루스,"26,221",#인기순위 #일간순위 #포크/블루스
0,20210706,32594046,10427559,사춘기집Ⅱ 꽃 본 나비,볼빨간사춘기,품,포크/블루스,"44,304",#인기순위 #일간순위 #포크/블루스
0,20210706,33157877,10538296,5.1,10CM,입김,포크/블루스,"20,711",#인기순위 #일간순위 #포크/블루스
0,20210706,7909196,2648091,응답하라 1988 OST Part.1,김필,청춘 (Feat. 김창완),포크/블루스,"88,779",#인기순위 #일간순위 #포크/블루스
0,20210706,8295867,2701827,여름밤에 우린,스탠딩 에그,여름밤에 우린,포크/블루스,"105,767",#인기순위 #일간순위 #포크/블루스
0,20210706,9620475,2707131,Full Album RED PLANET,볼빨간사춘기,프리지아,포크/블루스,"70,203",#인기순위 #일간순위 #포크/블루스
0,20210706,7877311,2643633,bright #4,멜로망스,부끄럼,포크/블루스,"51,512",#인기순위 #일간순위 #포크/블루스
0,20210706,31652857,10258451,4.3,10CM,그러나,포크/블루스,"75,171",#인기순위 #일간순위 #포크/블루스
0,20210706,31709526,10268898,사춘기집Ⅰ 꽃기운,볼빨간사춘기,Mermaid,포크/블루스,"73,028",#인기순위 #일간순위 #포크/블루스
0,20210706,31972338,10315153,방에 모기가 있어 (4.4),10CM,방에 모기가 있어 (Do You Think Of Me?),포크/블루스,"45,396",#인기순위 #일간순위 #포크/블루스
0,20210706,33496475,10610472,잭 & 드미츄리,형돈이와 대준이,봄에 내기엔 늦었고 여름에 내기엔 좀 이른 노래,포크/블루스,"3,170",#인기순위 #일간순위 #포크/블루스
0,20210706,3849486,2136746,김광석 '나의 노래' Box Set,김광석,잊어야 한다는 마음으로,포크/블루스,"51,116",#인기순위 #일간순위 #포크/블루스
0,20210706,8155476,2680986,Half Album RED ICKLE,볼빨간사춘기,싸운날,포크/블루스,"83,499",#인기순위 #일간순위 #포크/블루스
0,20210706,30453365,10068296,하_나,그_냥,너의 밤은 어때,포크/블루스,"46,719",#인기순위 #일간순위 #포크/블루스
0,20210706,33580129,10628461,멀리서 보면 푸른 봄 OST Part.1,펀치 (Punch),봄봄봄,포크/블루스,"2,260",#인기순위 #일간순위 #포크/블루스
0,20210706,1047561,311488,김광석 Best,김광석,서른 즈음에,포크/블루스,"34,103",#인기순위 #일간순위 #포크/블루스
0,20210706,33496476,10610472,잭 & 드미츄리,형돈이와 대준이,부처님 오신 날에 만난 기독교 그녀,포크/블루스,"2,748",#인기순위 #일간순위 #포크/블루스
0,20210706,32075935,10334824,동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.1,존박,이상한 사람,포크/블루스,"40,930",#인기순위 #일간순위 #포크/블루스
0,20210706,9620476,2707131,Full Album RED PLANET,볼빨간사춘기,X Song,포크/블루스,"76,556",#인기순위 #일간순위 #포크/블루스
0,20210706,4091105,2182026,봄봄봄,로이킴,봄봄봄,포크/블루스,"131,459",#인기순위 #일간순위 #포크/블루스
0,20210706,31674790,10262378,Our love is great,백예린 (Yerin Baek),지켜줄게,포크/블루스,"60,622",#인기순위 #일간순위 #포크/블루스
0,20210706,4291510,2212663,하고 싶은 말,어쿠루브,하고 싶은 말 (Feat. 한올),포크/블루스,"91,390",#인기순위 #일간순위 #포크/블루스
0,20210706,32075598,10334745,이것도 사랑이니,이동은 (라이어밴드),이것도 사랑이니,포크/블루스,"30,488",#인기순위 #일간순위 #포크/블루스
0,20210706,4467085,2234815,사랑노래 같은 이별노래,어쿠루브,"사랑노래 같은 이별노래 (Feat. 한올, 리와인)",포크/블루스,"60,391",#인기순위 #일간순위 #포크/블루스
0,20210706,3568916,2018706,Unplugged,어쿠스틱 콜라보,"그대와 나, 설레임 (Feat. 소울맨)",포크/블루스,"111,042",#인기순위 #일간순위 #포크/블루스
0,20210706,4586092,2249449,너 사용법,에디킴,너 사용법,포크/블루스,"132,713",#인기순위 #일간순위 #포크/블루스
0,20210706,4219017,2198380,Her Voice,Lim Kim,Rain,포크/블루스,"32,891",#인기순위 #일간순위 #포크/블루스
0,20210706,30378582,10056693,DEAR : X,1415,선을 그어 주던가,포크/블루스,"54,052",#인기순위 #일간순위 #포크/블루스
0,20210706,33645527,10643507,연애의 참견 2021 OST - Part.11,투앤비 (2NB),왠지 Love,포크/블루스,243,#인기순위 #일간순위 #포크/블루스
0,20210706,30657309,10100191,Red Diary Page.1,볼빨간사춘기,고쳐주세요,포크/블루스,"54,758",#인기순위 #일간순위 #포크/블루스
0,20210706,33507458,10612635,성시경 8th Album [ㅅ (시옷)],성시경,And we go,포크/블루스,"4,703",#인기순위 #일간순위 #포크/블루스
0,20210706,30381221,10057119,물감,문문 (MoonMoon),물감,포크/블루스,"69,214",#인기순위 #일간순위 #포크/블루스
0,20210706,3038391,1085478,With,스탠딩 에그,넌 이별 난 아직 (With 한소현 Of 3rd Coast),포크/블루스,"73,070",#인기순위 #일간순위 #포크/블루스
0,20210706,32944335,10494235,4.5,10CM,Tight,포크/블루스,"24,516",#인기순위 #일간순위 #포크/블루스
0,20210706,33507464,10612635,성시경 8th Album [ㅅ (시옷)],성시경,마음을 담아,포크/블루스,"5,014",#인기순위 #일간순위 #포크/블루스
0,20210706,3849496,2136746,김광석 '나의 노래' Box Set,김광석,사랑했지만,포크/블루스,"25,490",#인기순위 #일간순위 #포크/블루스
0,20210706,7972531,2655995,취기를 빌려,새봄 (saevom),취기를 빌려 (Vocal 이민혁),포크/블루스,"57,548",#인기순위 #일간순위 #포크/블루스
0,20210706,30646588,10096855,꽃갈피 둘,아이유,매일 그대와,포크/블루스,"62,483",#인기순위 #일간순위 #포크/블루스
0,20210706,5466973,2290452,3.0,10CM,짝사랑,포크/블루스,"40,385",#인기순위 #일간순위 #포크/블루스
0,20210706,30745314,10113600,Polar,소란 (SORAN),연애 같은 걸 하니까,포크/블루스,"25,547",#인기순위 #일간순위 #포크/블루스
0,20210706,5459290,2290452,3.0,10CM,쓰담쓰담,포크/블루스,"58,188",#인기순위 #일간순위 #포크/블루스
0,20210706,30351579,10053122,공간,정은지,너란 봄 (Feat. 하림),포크/블루스,"55,003",#인기순위 #일간순위 #포크/블루스
0,20210706,2960594,1035872,가을방학,가을방학,가끔 미치도록 네가 안고 싶어질 때가 있어,포크/블루스,"141,249",#인기순위 #일간순위 #포크/블루스
0,20210706,32513984,10413771,STELLA I,스텔라장 (Stella Jang),빌런 (Villain),포크/블루스,"35,592",#인기순위 #일간순위 #포크/블루스
0,20210706,8170828,2683252,사춘기 상 (思春記 上),AKMU (악동뮤지션),RE-BYE,포크/블루스,"75,486",#인기순위 #일간순위 #포크/블루스
0,20210706,32061980,10331947,항해,AKMU (악동뮤지션),밤 끝없는 밤,포크/블루스,"42,578",#인기순위 #일간순위 #포크/블루스
0,20210706,5605860,2306170,신현희와김루트,신현희와김루트,오빠야,포크/블루스,"132,273",#인기순위 #일간순위 #포크/블루스
