,날짜,번호,제목,가수,장르,앨범이름,좋아요
0,20210704,",8141272",제주도의 푸른 밤,태연 (TAEYEON),록_메탈,밴드 고맙삼다,"80,268"
0,20210704,31532656,옥탑방 (Rooftop),엔플라잉 (N.Flying),록_메탈,FLY HIGH PROJECT #2 '옥탑방',"253,698"
0,20210704,30232719,예뻤어,DAY6 (데이식스),록_메탈,Every DAY6 February,"159,049"
0,20210704,"',837567",사랑했나봐,윤도현,록_메탈,Difference,"85,822"
0,20210704,",8298724",뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,록_메탈,MONKEY HOTEL,"148,148"
0,20210704,33646994,그립다,김영흠,록_메탈,그립다,"1,445"
0,20210704,32361098,돌덩이,하현우 (국카스텐),록_메탈,이태원 클라쓰 OST Part.3,"108,975"
0,20210704,"',732519",가시,버즈,록_메탈,Buzz Effect,"99,292"
0,20210704,33153596,휘파람,이무진,록_메탈,싱어게인 - 무명가수전 Episode.6,"24,011"
0,20210704,"',534252",사랑의 바보,더 넛츠 (The NuTs),록_메탈,The Nuts,"72,857"
0,20210704,",3753304",벚꽃 엔딩,버스커 버스커,록_메탈,버스커 버스커 1집,"369,984"
0,20210704,",1177475",남자를 몰라,버즈,록_메탈,Perfect,"86,122"
0,20210704,31927275,한 페이지가 될 수 있게,DAY6 (데이식스),록_메탈,The Book of Us : Gravity,"88,420"
0,20210704,32038651,워커홀릭,볼빨간사춘기,록_메탈,Two Five,"138,018"
0,20210704,30383949,TOMBOY,혁오 (HYUKOH),록_메탈,23,"180,229"
0,20210704,",3620493",안아줘,정준일,록_메탈,Lo9ve3r4s,"218,375"
0,20210704,33571536,실버판테온,장범준,록_메탈,장범준 싱글,"8,500"
0,20210704,"',732516",나에게로 떠나는 여행,버즈,록_메탈,Buzz Effect,"55,953"
0,20210704,33607214,들려주고 싶었던,이승윤,록_메탈,들려주고 싶었던,"13,734"
0,20210704,",5385974",위잉위잉,혁오 (HYUKOH),록_메탈,20,"201,492"
0,20210704,33614064,알고있지만,나이트오프 (Night Off),록_메탈,"알고있지만, OST Part.2","3,302"
0,20210704,32182535,시간의 바깥,아이유,록_메탈,Love poem,"128,053"
0,20210704,",1649188",사랑앓이,FTISLAND (FT아일랜드),록_메탈,Cheerful Sensibility,"47,583"
0,20210704,31684634,당신과는 천천히,장범준,록_메탈,장범준 3집,"114,743"
0,20210704,",3753303",여수 밤바다,버스커 버스커,록_메탈,버스커 버스커 1집,"160,051"
0,20210704,",4451155",겨울을 걷는다,윤딴딴,록_메탈,반오십,"124,546"
0,20210704,",1883446",기억을 걷는 시간,넬 (NELL),록_메탈,멀어지다,"137,447"
0,20210704,32596760,밤이 깊었네 (Drama Ver.),미도와 파라솔,록_메탈,슬기로운 의사생활 OST Part 10,"30,233"
0,20210704,",4848555",사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비,록_메탈,봉춤을 추네,"104,973"
0,20210704,"',732512",겁쟁이,버즈,록_메탈,Buzz Effect,"63,145"
0,20210704,33644403,Your voice,강승윤,록_메탈,보이스4 OST Part.2,"2,270"
0,20210704,",2650367",형 (兄),노라조,록_메탈,환골탈태 (換骨奪胎),"79,051"
0,20210704,",4276080","스물다섯, 스물하나",자우림,록_메탈,"Goodbye, grief.","124,188"
0,20210704,32183384,unlucky,아이유,록_메탈,Love poem,"108,743"
0,20210704,33548505,Moonshot,엔플라잉 (N.Flying),록_메탈,Man on the Moon,"10,551"
0,20210704,33180518,Your Lights,이수 (엠씨더맥스),록_메탈,Your Lights (바이크 원정대 OST Part.1),"19,188"
0,20210704,"',316434",Never Ending Story,부활,록_메탈,새벽,"60,633"
0,20210704,30086173,비행운,문문 (MoonMoon),록_메탈,LIFE IS BEAUTY FULL,"208,203"
0,20210704,"',420424",고백,델리스파이스,록_메탈,Espresso,"111,105"
0,20210704,33375793,Warning (Feat. lIlBOI),김세정,록_메탈,I'm,"24,898"
0,20210704,",4399703",고백,정준일,록_메탈,보고싶었어요,"109,278"
0,20210704,30444666,나랑 아니면,검정치마,록_메탈,TEAM BABY,"90,769"
0,20210704,",1137108",이미 슬픈 사랑,야다 (Yada),록_메탈,Special Story,"48,058"
0,20210704,32586848,Zombie,DAY6 (데이식스),록_메탈,The Book of Us : The Demon,"87,380"
0,20210704,32295026,먹구름,윤하 (YOUNHA),록_메탈,UNSTABLE MINDSET,"45,600"
0,20210704,",2627301",고백,뜨거운 감자,록_메탈,시소,"72,908"
0,20210704,"09',9573",Endless,플라워,록_메탈,소품집,"43,120"
0,20210704,32183387,자장가,아이유,록_메탈,Love poem,"91,323"
0,20210704,",1592995",비밀번호 486,윤하 (YOUNHA),록_메탈,고백하기 좋은 날,"44,106"
0,20210704,33422388,You make Me,DAY6 (데이식스),록_메탈,The Book of Us : Negentropy - Chaos swallowed up in love,"31,849"
0,20210704,",3753309",꽃송이가,버스커 버스커,록_메탈,버스커 버스커 1집,"97,473"
0,20210704,"9',62614",가을 우체국 앞에서,윤도현,록_메탈,가을 우체국 앞에서,"14,436"
0,20210704,"',489055",Monologue,버즈,록_메탈,Morning Of Buzz,"50,948"
0,20210704,31296960,달이 참 예쁘다고,이승윤,록_메탈,달이 참 예쁘다고,"13,191"
0,20210704,",3832101",정말로 사랑한다면,버스커 버스커,록_메탈,버스커 버스커 1집 마무리,"117,371"
0,20210704,",4252728",처음엔 사랑이란게,버스커 버스커,록_메탈,버스커 버스커 2집,"130,086"
0,20210704,",1008495",사랑은 가슴이 시킨다,버즈,록_메탈,사랑은 가슴이 시킨다,"26,632"
0,20210704,",1177472",은인,버즈,록_메탈,Perfect,"42,251"
0,20210704,",1177471",My Love (And),버즈,록_메탈,Perfect,"45,335"
0,20210704,32586850,Love me or Leave me,DAY6 (데이식스),록_메탈,The Book of Us : The Demon,"58,404"
0,20210704,"9',85674",영원,스카이,록_메탈,Final Fantasy,"26,219"
0,20210704,"9',73737",발걸음,에메랄드 캐슬,록_메탈,Invitation,"45,029"
0,20210704,32553649,넌 언제나,제이레빗(J Rabbit),록_메탈,슬기로운 의사생활 OST Part 7,"17,070"
0,20210704,30550293,사랑하지 않은 것처럼,버즈,록_메탈,'Be One' - Buzz The 1st Mini Album,"129,243"
0,20210704,31481700,행복했던 날들이었다,DAY6 (데이식스),록_메탈,Remember Us : Youth Part 2,"65,042"
0,20210704,",8104513",봄비,장범준,록_메탈,장범준 2집,"49,766"
0,20210704,"',837773",사랑했지만,김길중,록_메탈,Time To Fly,"37,935"
0,20210704,32183385,그 사람,아이유,록_메탈,Love poem,"83,109"
0,20210704,",5436000",November Rain,잔나비,록_메탈,November Rain,"54,031"
0,20210704,",2255158",생각이나,부활,록_메탈,25th Anniversary: Retrospect,"47,430"
0,20210704,",3753302",첫사랑,버스커 버스커,록_메탈,버스커 버스커 1집,"110,038"
0,20210704,",5760116",맨정신,BIGBANG,록_메탈,D,"111,514"
0,20210704,",2226049",바래,FTISLAND (FT아일랜드),록_메탈,Cross & Change,"23,645"
0,20210704,"9',62619",사랑 Two,윤도현,록_메탈,가을 우체국 앞에서,"39,713"
0,20210704,",5713422",와리가리,혁오 (HYUKOH),록_메탈,22,"137,353"
0,20210704,",8036156",EVERYTHING,검정치마,록_메탈,EVERYTHING,"73,385"
0,20210704,"9',38667",금지된 사랑,김경호,록_메탈,Kim:Kyungho 1997,"19,546"
0,20210704,",1521180",잔소리,더 넛츠 (The NuTs),록_메탈,Whispers Of Love,"26,847"
0,20210704,33541498,굴뚝마을의 푸펠,이무진,록_메탈,굴뚝마을의 푸펠 OST,"5,641"
0,20210704,33520259,Summer,The Volunteers (더 발룬티어스),록_메탈,The Volunteers,"15,380"
0,20210704,"9',91322",너를 보내고,YB,록_메탈,한국 Rock 다시 부르기,"42,468"
0,20210704,33064355,HAPPENING,AKMU (악동뮤지션),록_메탈,HAPPENING,"35,227"
0,20210704,",4097003",I Love You,AKMU (악동뮤지션),록_메탈,내 연애의 모든 것 OST Part.3,"93,716"
0,20210704,32508053,이제 나만 믿어요,임영웅,트로트,내일은 미스터트롯 우승자 특전곡,"131,483"
0,20210704,33337651,별빛 같은 나의 사랑아,임영웅,트로트,별빛 같은 나의 사랑아,"58,205"
0,20210704,33630420,끝사랑,임영웅,트로트,사랑의 콜센타 PART61,"14,519"
0,20210704,33514925,다시 사랑한다면 (김필 Ver.),임영웅,트로트,사랑의 콜센타 PART56,"22,230"
0,20210704,33036660,HERO,임영웅,트로트,HERO,"59,335"
0,20210704,33464977,잊어야 한다는 마음으로,임영웅,트로트,뽕숭아학당 PART22,"21,696"
0,20210704,33606505,잊었니,임영웅,트로트,사랑의 콜센타 PART60,"14,877"
0,20210704,33423500,바보같지만,임영웅,트로트,사랑의 콜센타 PART51,"21,274"
0,20210704,33551773,단 한사람,임영웅,트로트,사랑의 콜센타 PART58,"14,614"
0,20210704,33322389,후,임영웅,트로트,사랑의 콜센타 PART44,"30,213"
0,20210704,33528441,애정표현,임영웅,트로트,사랑의 콜센타 PART57,"14,648"
0,20210704,33528433,여자로보여,임영웅,트로트,사랑의 콜센타 PART57,"14,281"
0,20210704,32457751,찐이야,영탁,트로트,내일은 미스터트롯 결승전 베스트,"60,091"
0,20210704,32397381,어느 60대 노부부이야기,임영웅,트로트,내일은 미스터트롯 트롯 에이드 베스트,"70,537"
0,20210704,32457756,고맙소,김호중,트로트,내일은 미스터트롯 결승전 베스트,"36,235"
0,20210704,31368699,니가 왜 거기서 나와 (Narr. 고은아),영탁,트로트,니가 왜 거기서 나와,"53,890"
0,20210704,32341095,막걸리 한잔,영탁,트로트,내일은 미스터트롯 데스매치 PART1,"41,918"
0,20210704,32560653,나보다 더 사랑해요,김호중,트로트,나보다 더 사랑해요,"42,934"
0,20210704,32323330,바램,임영웅,트로트,내일은 미스터트롯 예선곡 베스트,"62,586"
0,20210704,33070223,돼지토끼,장윤정,트로트,돼지토끼,"17,879"
0,20210704,32046028,한잔해,박군,트로트,한잔해,"16,278"
0,20210704,32906335,만개 (Prod. 신지후),김호중,트로트,우리家,"30,103"
0,20210704,32906337,우산이 없어요,김호중,트로트,우리家,"25,964"
0,20210704,32698536,할무니,김호중,트로트,할무니,"28,451"
0,20210704,31655897,오늘 밤에,홍진영,트로트,Lots of Love,"59,700"
0,20210704,32906342,퇴근길,김호중,트로트,우리家,"22,561"
0,20210704,32906341,"애인이 되어줄게요 (Prod. 알고보니, 혼수상태)",김호중,트로트,우리家,"22,283"
0,20210704,32866582,테스형!,나훈아,트로트,아홉 이야기,"23,547"
0,20210704,32741236,천년의 사랑,김호중,트로트,사랑의 콜센타 PART13,"15,188"
0,20210704,32323333,진또배기,이찬원,트로트,내일은 미스터트롯 예선곡 베스트,"36,814"
0,20210704,",2710613",초혼,장윤정,트로트,올래,"43,409"
0,20210704,31657932,목포행 완행열차,장윤정,트로트,préparation(쁘레빠라씨용),"25,539"
0,20210704,32955025,남은 것은 당신뿐,김호중,트로트,식구,"13,264"
0,20210704,32441451,보라빛 엽서,임영웅,트로트,내일은 미스터트롯 레전드 미션 베스트,"44,880"
0,20210704,32859299,오래된 노래,임영웅,트로트,사랑의 콜센타 PART19,"40,297"
0,20210704,31254010,계단말고 엘리베이터,임영웅,트로트,계단말고 엘리베이터,"50,136"
0,20210704,32457750,여백,정동원,트로트,내일은 미스터트롯 결승전 베스트,"23,853"
0,20210704,",4182990",아모르 파티,김연자,트로트,아모르 파티,"71,117"
0,20210704,33317915,그 강을 건너지마오,양지은,트로트,내일은 미스트롯2 결승전 작곡가미션,"7,501"
0,20210704,",8302665",미워요,임영웅,트로트,미워요 / 소나기,"46,422"
0,20210704,33279092,바람길,김태연,트로트,내일은 미스트롯2 레전드 미션 베스트 준결승1,"8,014"
0,20210704,30753940,옆집누나,장윤정,트로트,조영수 All star - 장윤정,"9,661"
0,20210704,32457759,18세 순이,이찬원,트로트,내일은 미스터트롯 결승전 베스트,"18,390"
0,20210704,"',844269",사랑아,장윤정,트로트,짠짜라,"13,940"
0,20210704,32441452,추억으로 가는 당신,영탁,트로트,내일은 미스터트롯 레전드 미션 베스트,"17,596"
0,20210704,",8302666",소나기,임영웅,트로트,미워요 / 소나기,"40,679"
0,20210704,32441464,파트너,정동원,트로트,내일은 미스터트롯 레전드 미션 베스트,"22,743"
0,20210704,31657937,사랑 참,장윤정,트로트,préparation(쁘레빠라씨용),"17,360"
0,20210704,32323331,보릿고개,정동원,트로트,내일은 미스터트롯 예선곡 베스트,"17,347"
0,20210704,32626922,시절인연 (時節因緣),이찬원,트로트,꼰대인턴 OST Part 2,"21,381"
0,20210704,32457753,두 주먹,임영웅,트로트,내일은 미스터트롯 결승전 베스트,"39,124"
0,20210704,",5450271",산다는 건 (Cheer Up),홍진영,트로트,인생노트 (LIFE NOTE),"55,377"
0,20210704,32567833,주라주라,둘째이모 김다비,트로트,주라주라,"34,887"
0,20210704,32362655,울긴 왜 울어,이찬원,트로트,내일은 미스터트롯 데스매치 PART2,"18,162"
0,20210704,",5716847",보릿고개,진성,트로트,진성 (안동역에서),"11,500"
0,20210704,30178926,따라 따라,임영웅,트로트,뭣이 중헌디,"39,435"
0,20210704,33411358,따라따라와 (Prod. by 영탁),김희재,트로트,따라따라와,"10,014"
0,20210704,32608398,꼰대라떼,영탁,트로트,꼰대인턴 OST Part 1,"16,621"
0,20210704,33275028,이불,영탁,트로트,이불,"13,483"
0,20210704,33027337,안돼요,홍진영,트로트,안돼요 (Never ever),"6,540"
0,20210704,30883561,잘가라,홍진영,트로트,잘가라,"37,137"
0,20210704,32323334,사내,영탁,트로트,내일은 미스터트롯 예선곡 베스트,"13,118"
0,20210704,33551769,내사람,임영웅,트로트,사랑의 콜센타 PART58,"9,184"
0,20210704,30876516,홍시,나훈아,트로트,나훈아 - 40주년 기념 특별 기획음반 (최신 골든 히트곡 모음집),"7,155"
0,20210704,33490386,당신,임영웅,트로트,사랑의 콜센타 PART55,"20,426"
0,20210704,33453665,내 마음속 최고,정동원,트로트,내 마음속 최고,"7,874"
0,20210704,",8095082",누나가 딱이야,영탁,트로트,누나가 딱이야,"14,045"
0,20210704,32362652,일편단심 민들레야,임영웅,트로트,내일은 미스터트롯 데스매치 PART2,"36,230"
0,20210704,32457752,딱! 풀,이찬원,트로트,내일은 미스터트롯 결승전 베스트,"16,451"
0,20210704,",4116845",남자는 말합니다,장민호,트로트,남자는 말합니다,"10,354"
0,20210704,33332737,붓,양지은,트로트,내일은 미스트롯2 결승전 인생곡 미션,"3,700"
0,20210704,",3896698",안동역에서,진성,트로트,"님의 사랑, 안동역에서","17,297"
0,20210704,32888699,그 중에 그대를 만나,임영웅,트로트,사랑의 콜센타 PART21,"22,976"
0,20210704,30607447,고맙소,조항조,트로트,고맙소,"6,818"
0,20210704,33392779,Q,임영웅,트로트,사랑의 콜센타 PART49,"23,960"
0,20210704,33630422,내게 남은 사랑을 드릴께요,이찬원,트로트,사랑의 콜센타 PART61,"2,783"
0,20210704,32615707,옆집오빠,영탁,트로트,사랑의 콜센타 PART7,"8,940"
0,20210704,32994202,어느날 문득,임영웅,트로트,사랑의 콜센타 PART27,"24,627"
0,20210704,32180564,사랑의 재개발,유산슬,트로트,뽕포유,"43,956"
0,20210704,33452008,내 마음 별과 같이,임영웅,트로트,사랑의 콜센타 PART53,"18,294"
0,20210704,30875931,사내,나훈아,트로트,New Freestyle (40주년 기념앨범),"6,775"
0,20210704,33263020,배 띄워라 (송소희 Ver.),홍지윤,트로트,내일은 미스트롯2 메들리 팀미션 에이스전,"3,427"
0,20210704,",2202565",사랑의 배터리,홍진영,트로트,사랑의 배터리,"28,607"
0,20210704,33481717,사는 맛 (Prod. 조영수),양지은,트로트,사는 맛,"5,046"
0,20210704,33606507,너를 사랑하고도,이찬원,트로트,사랑의 콜센타 PART60,"3,245"
0,20210704,33226408,빙빙빙,양지은,트로트,내일은 미스트롯2 데스매치 PART2,"2,808"
0,20210704,30178925,뭣이 중헌디,임영웅,트로트,뭣이 중헌디,"39,093"
0,20210704,32457747,역쩐인생:가난한 남자,장민호,트로트,내일은 미스터트롯 결승전 베스트,"11,327"
0,20210704,30876520,공,나훈아,트로트,나훈아 - 40주년 기념 특별 기획음반 (최신 골든 히트곡 모음집),"5,079"
0,20210704,33317916,오라,홍지윤,트로트,내일은 미스트롯2 결승전 작곡가미션,"3,677"
0,20210704,33160876,서울 가 살자,전유진,트로트,내일은 미스트롯2 예선전 베스트 PART2,"3,795"
0,20210704,33043449,미운 사내,이찬원,트로트,사랑의 콜센타 PART30,"6,003"
0,20210704,31773569,무명배우,송가인,트로트,미스트롯 FINAL STAGE,"18,379"
0,20210704,32457748,나는 남자다,김희재,트로트,내일은 미스터트롯 결승전 베스트,"9,826"
0,20210704,33284733,천 개의 바람이 되어,임영웅,트로트,사랑의 콜센타 PART42,"17,884"
0,20210704,33551770,사람이 꽃보다 아름다워,이찬원,트로트,사랑의 콜센타 PART58,"3,485"
0,20210704,30177124,내 이름 아시죠,장민호,트로트,장민호 1집 드라마,"6,607"
0,20210704,",7953693",사랑이 좋아,홍진영,트로트,"부탁해요, 엄마 OST Part.3","23,044"
0,20210704,"',844268",꽃,장윤정,트로트,짠짜라,"11,526"
0,20210704,33207714,회룡포,김다현,트로트,내일은 미스트롯2 데스매치 PART1,"2,272"
0,20210704,",3894276",오래된 노래,스탠딩 에그,포크_블루스,오래된 노래,"229,710"
0,20210704,33346447,Gone,로제 (ROSÉ),포크_블루스,R,"83,575"
0,20210704,30611680,폰서트,10CM,포크_블루스,4.0,"174,098"
0,20210704,30657311,나의 사춘기에게,볼빨간사춘기,포크_블루스,Red Diary Page.1,"261,977"
0,20210704,",5466962",스토커,10CM,포크_블루스,3.0,"233,220"
0,20210704,32583036,나비와 고양이 (feat.백현 (BAEKHYUN)),볼빨간사춘기,포크_블루스,사춘기집Ⅱ 꽃 본 나비,"160,015"
0,20210704,",9620469",우주를 줄게,볼빨간사춘기,포크_블루스,Full Album RED PLANET,"274,330"
0,20210704,30181278,오랜 날 오랜 밤,AKMU (악동뮤지션),포크_블루스,사춘기 하 (思春記 下),"205,972"
0,20210704,31709523,"나만, 봄",볼빨간사춘기,포크_블루스,사춘기집Ⅰ 꽃기운,"165,008"
0,20210704,30163110,좋다고 말해,볼빨간사춘기,포크_블루스,Full Album RED PLANET 'Hidden Track',"211,688"
0,20210704,30657307,썸 탈꺼야,볼빨간사춘기,포크_블루스,Red Diary Page.1,"196,038"
0,20210704,",8124417",봄이 좋냐??,10CM,포크_블루스,3.2,"168,043"
0,20210704,",5700639",마음,아이유,포크_블루스,마음,"193,882"
0,20210704,30636089,가을 아침,아이유,포크_블루스,꽃갈피 둘,"267,942"
0,20210704,31709524,별 보러 갈래?,볼빨간사춘기,포크_블루스,사춘기집Ⅰ 꽃기운,"103,471"
0,20210704,30468654,남이 될 수 있을까,볼빨간사춘기,포크_블루스,남이 될 수 있을까,"182,816"
0,20210704,",9620473",나만 안되는 연애,볼빨간사춘기,포크_블루스,Full Album RED PLANET,"196,675"
0,20210704,30260502,니가 보고싶은 밤,윤딴딴,포크_블루스,니가 보고싶은 밤,"121,122"
0,20210704,",4583482",200%,AKMU (악동뮤지션),포크_블루스,PLAY,"145,378"
0,20210704,30611679,pet,10CM,포크_블루스,4.0,"67,838"
0,20210704,",4583481",Give Love,AKMU (악동뮤지션),포크_블루스,PLAY,"112,317"
0,20210704,30069774,STAY,BLACKPINK,포크_블루스,SQUARE TWO,"119,604"
0,20210704,",3136472",사랑은 은하수 다방에서,10CM,포크_블루스,1.0,"75,480"
0,20210704,33064133,사라진 모든 것들에게(with ELLE KOREA),코드 쿤스트 (CODE KUNST),포크_블루스,RECONNECT,"47,551"
